id,xp,name,original_name,type
13497,3.722,Ruban d'Uchiwang,Ruban d'Uchiwang,[object Object]
13498,1.529,Dent de Bourbassingue,Dent de Bourbassingue,[object Object]
13499,2.487,Jouet de Gamine Zoth,Jouet de Gamine Zoth,[object Object]
13500,0.282,Dent de Larve Émeraude,Dent de Larve Émeraude,[object Object]
13502,0.096,Fluide Glacial,Fluide Glacial,[object Object]
13503,3.222,Calumet Zoth,Calumet Zoth,[object Object]
13504,1.764,Corne de Gamino,Corne de Gamino,[object Object]
13505,0.243,Bourse Suspecte,Bourse Suspecte,[object Object]
13528,1.977,Bourgeon d'Abraknyde Sombre Irascible,Bourgeon d'Abraknyde Sombre Irascible,[object Object]
13529,2.246,Feuille de Branche Soignante,Feuille de Branche Soignante,[object Object]
13593,1.563,Peau de Larve Saphir,Peau de Larve Saphir,[object Object]
13594,1.693,Peau de Larve Émeraude,Peau de Larve Émeraude,[object Object]
13595,1.831,Peau de Larve Rubis,Peau de Larve Rubis,[object Object]
13596,1.978,Peau de Larve Dorée,Peau de Larve Dorée,[object Object]
13697,1.778,Poils de Guerrier Koalak,Poils de Guerrier Koalak,[object Object]
13698,1.843,Houpette de Koalak Sanguin,Houpette de Koalak Sanguin,[object Object]
13699,1.969,Foulard de Koalak Farouche,Foulard de Koalak Farouche,[object Object]
13700,2.038,Couche usagée de Warko Violet,Couche usagée de Warko Violet,[object Object]
13702,2.304,Dédicace de Skeunk pour Émeraude,Dédicace de Skeunk pour Émeraude,[object Object]
13703,2.304,Épingle à Cheveux de Saphira,Épingle à Cheveux de Saphira,[object Object]
13704,2.304,Touffe de Poils de Rubise,Touffe de Poils de Rubise,[object Object]
13705,2.304,Boomerang Abîmé de Diamantine,Boomerang Abîmé de Diamantine,[object Object]
13706,14.85,Journal Intime d'Émeraude,Journal Intime d'Émeraude,[object Object]
13707,14.85,Shampooing au Kaliptus de Saphira,Shampooing au Kaliptus de Saphira,[object Object]
13708,14.85,Pense-bête de Rubise,Pense-bête de Rubise,[object Object]
13709,14.85,Place de Concert de Diamantine,Place de Concert de Diamantine,[object Object]
13713,0.263,Dent de Larve Saphir,Dent de Larve Saphir,[object Object]
13714,0.302,Dent de Larve Rubis,Dent de Larve Rubis,[object Object]
13715,0.33,Dent de Larve Dorée,Dent de Larve Dorée,[object Object]
13716,1.331,Bec de Vilain Petit Tofu,Bec de Vilain Petit Tofu,[object Object]
13717,8.019,Houpette de Vilain Petit Tofu,Houpette de Vilain Petit Tofu,[object Object]
13718,1.483,Cendres de Tofutoflamme,Cendres de Tofutoflamme,[object Object]
13719,1.467,Plumeau de Tofuzmo,Plumeau de Tofuzmo,[object Object]
13720,8.856,Braise de Tofutoflamme,Braise de Tofutoflamme,[object Object]
13721,8.809,Croupion de Tofuzmo,Croupion de Tofuzmo,[object Object]
13722,1.508,Plume de Tofubine,Plume de Tofubine,[object Object]
13723,9.03,Œuf de Tofubine,uf de Tofubine,[object Object]
13724,1.585,Patte de Tofu Dodu,Patte de Tofu Dodu,[object Object]
13725,9.515,Aile Atrophiée de Tofu Dodu,Aile Atrophiée de Tofu Dodu,[object Object]
13726,0.096,Conque Marine,Conque Marine,[object Object]
13727,0.096,Crème à bronzer,Crème à bronzer,[object Object]
13728,0.272,Paupière d'Étoile,Paupière d'Étoile,[object Object]
13729,0.223,Papier Charbon,Papier Charbon,[object Object]
13730,0.207,Graine de la Discorde,Graine de la Discorde,[object Object]
13731,0.711,Pierre Médicinale,Pierre Médicinale,[object Object]
13732,1.778,Vieille Ventouse de Kralamoure,Vieille Ventouse de Kralamoure,[object Object]
13733,2.924,Boulier Zoth,Boulier Zoth,[object Object]
13736,9.052,Furoncle de la Mama Bwork,Furoncle de la Mama Bwork,[object Object]
13737,54.183,String en Cuir de la Mama Bwork,String en Cuir de la Mama Bwork,[object Object]
13738,9.154,Bandeau troué de Feu,Bandeau troué de Feu,[object Object]
13739,54.798,Caleçon Rouge,Caleçon Rouge,[object Object]
13740,9.154,Bandeau troué de Terre,Bandeau troué de Terre,[object Object]
13741,54.798,Caleçon Brun,Caleçon Brun,[object Object]
13742,9.154,Bandeau troué d'Eau,Bandeau troué d'Eau,[object Object]
13743,54.798,Caleçon Bleu,Caleçon Bleu,[object Object]
13744,9.154,Bandeau troué d'Air,Bandeau troué d'Air,[object Object]
13745,54.798,Caleçon Blanc,Caleçon Blanc,[object Object]
13746,9.571,Boulon de Cybwork,Boulon de Cybwork,[object Object]
13747,57.29,Caleçon de Cybwork,Caleçon de Cybwork,[object Object]
13913,16.875,Œil de Harrogant,il de Harrogant,[object Object]
13914,101.25,Culotte de Harrogant,Culotte de Harrogant,[object Object]
13915,16.875,Cuir de Grodruche,Cuir de Grodruche,[object Object]
13916,101.25,Étoffe de Grodruche,Étoffe de Grodruche,[object Object]
13917,101.25,Cervelle de Peunch,Cervelle de Peunch,[object Object]
13918,16.875,Cuir de Peunch,Cuir de Peunch,[object Object]
13919,16.875,Cuir d'Empaillé,Cuir d'Empaillé,[object Object]
13920,101.25,Cœur d'Empaillé,Cur d'Empaillé,[object Object]
13921,16.875,Cuir de Cuirboule,Cuir de Cuirboule,[object Object]
13922,101.25,Dent de Cuirboule,Dent de Cuirboule,[object Object]
13923,84.375,Moustache de Klime,Moustache de Klime,[object Object]
13924,506.25,Scalp de Klime,Scalp de Klime,[object Object]
13925,16.875,Sang de Ventrublion,Sang de Ventrublion,[object Object]
13926,101.25,Molaire de Ventrublion,Molaire de Ventrublion,[object Object]
13927,16.875,Incisive de Stalak,Incisive de Stalak,[object Object]
13928,101.25,Ethmoïde de Stalak,Ethmoïde de Stalak,[object Object]
13929,16.875,Sang de Karkanik,Sang de Karkanik,[object Object]
13930,101.25,Malleus de Karkanik,Malleus de Karkanik,[object Object]
13931,16.875,Incus de Verglasseur,Incus de Verglasseur,[object Object]
13932,101.25,Cervelle de Verglasseur,Cervelle de Verglasseur,[object Object]
13933,16.875,Stapes de Frimar,Stapes de Frimar,[object Object]
13934,101.25,Moustache de Frimar,Moustache de Frimar,[object Object]
13935,84.375,Poil d'aisselle de Missiz Frizz,Poil d'aisselle de Missiz Frizz,[object Object]
13936,506.25,Culotte de Missiz Frizz,Culotte de Missiz Frizz,[object Object]
13937,16.875,Bave de Nessil,Bave de Nessil,[object Object]
13938,101.25,Molaire de Nessil,Molaire de Nessil,[object Object]
13939,16.875,Canine de Krakal,Canine de Krakal,[object Object]
13940,101.25,Crinière de Krakal,Crinière de Krakal,[object Object]
13941,16.875,Plume de Dodox,Plume de Dodox,[object Object]
13942,101.25,Bec de Dodox,Bec de Dodox,[object Object]
13943,16.875,Patte de Termystique,Patte de Termystique,[object Object]
13944,101.25,Carapace de Termystique,Carapace de Termystique,[object Object]
13945,16.875,Bractée de Drosérâle,Bractée de Drosérâle,[object Object]
13946,101.25,Sépale de Drosérâle,Sépale de Drosérâle,[object Object]
13947,84.375,Broderie de Nileza,Broderie de Nileza,[object Object]
13948,506.25,Braguette de Nileza,Braguette de Nileza,[object Object]
13949,16.875,Canine de Kanimate,Canine de Kanimate,[object Object]
13950,101.25,Griffe de Kanimate,Griffe de Kanimate,[object Object]
13971,16.875,Maxillaire de Brikoglours,Maxillaire de Brikoglours,[object Object]
13972,101.25,Queue de Brikoglours,Queue de Brikoglours,[object Object]
13973,16.875,Bec de Mansordide,Bec de Mansordide,[object Object]
13974,101.25,Sternum de Mansordide,Sternum de Mansordide,[object Object]
13975,16.875,Astragale de Mécanofoux,Astragale de Mécanofoux,[object Object]
13976,101.25,Oreille de Mécanofoux,Oreille de Mécanofoux,[object Object]
13977,16.875,Volve de Mérulor,Volve de Mérulor,[object Object]
13978,101.25,Pédoncule de Mérulor,Pédoncule de Mérulor,[object Object]
13979,750,Cœur Gelé,Cur Gelé,[object Object]
13980,600,Cuir Onique,Cuir Onique,[object Object]
13981,750,Alliage Ivre,Alliage Ivre,[object Object]
13982,84.375,Laine de Sylargh,Laine de Sylargh,[object Object]
13983,506.25,Incisive de Sylargh,Incisive de Sylargh,[object Object]
13984,16.875,Plume de Granduk,Plume de Granduk,[object Object]
13985,101.25,Bec de Granduk,Bec de Granduk,[object Object]
13986,16.875,Griffe de Strigide,Griffe de Strigide,[object Object]
13987,101.25,Bec de Strigide,Bec de Strigide,[object Object]
13988,16.875,Œil de Cycloïde,il de Cycloïde,[object Object]
13989,101.25,Plume de Cycloïde,Plume de Cycloïde,[object Object]
13990,16.875,Aile de Sinistrofu,Aile de Sinistrofu,[object Object]
13991,101.25,Queue de Sinistrofu,Queue de Sinistrofu,[object Object]
13992,16.875,Aile de Nocturlabe,Aile de Nocturlabe,[object Object]
13993,101.25,Pic du Nocturlabe,Pic du Nocturlabe,[object Object]
13994,84.375,Scapula du Comte Harebourg,Scapula du Comte Harebourg,[object Object]
13995,506.25,Bandelette du Comte Harebourg,Bandelette du Comte Harebourg,[object Object]
14043,254.724,Clef de la Forgefroide de Missiz Frizz,Clef de la Forgefroide de Missiz Frizz,[object Object]
14044,254.724,Clef du Transporteur de Sylargh,Clef du Transporteur de Sylargh,[object Object]
14045,254.724,Clef des Salons privés de Klime,Clef des Salons privés de Klime,[object Object]
14046,254.724,Clef du Laboratoire de Nileza,Clef du Laboratoire de Nileza,[object Object]
14047,254.724,Clef du Donjon du Comte Harebourg,Clef du Donjon du Comte Harebourg,[object Object]
14141,400,Racine cristalline,Racine cristalline,[object Object]
14142,400,Boulon neuf,Boulon neuf,[object Object]
14143,400,Fermeture éclair,Fermeture éclair,[object Object]
14144,400,Mycoses gelées,Mycoses gelées,[object Object]
14145,400,Œil de verre,il de verre,[object Object]
14263,6.25,Écaille de Grozilla,Écaille de Grozilla,[object Object]
14264,36.765,Fausse dent de Grozilla,Fausse dent de Grozilla,[object Object]
14265,7.292,Écaille de Grasmera,Écaille de Grasmera,[object Object]
14266,43.46,Poche de charbon de Grasmera,Poche de charbon de Grasmera,[object Object]
14267,84.375,Pointe osseuse de Grasmera,Pointe osseuse de Grasmera,[object Object]
14268,496.324,Poche de magma de Grasmera,Poche de magma de Grasmera,[object Object]
14278,0.26,Chaînes Brisées,Chaînes Brisées,[object Object]
14279,2.652,Pierre Précieuse Zoth,Pierre Précieuse Zoth,[object Object]
14280,0.659,Pic de dragodinde dorée,Pic de Dragodinde Dorée,[object Object]
14282,2.683,Boules de Kanniboul,Boules de Kanniboul,[object Object]
14284,0.492,Flamme Spectrale,Flamme Spectrale,[object Object]
14457,0.319,Patte de Black Wabbit,Patte de Black Wabbit,[object Object]
14458,2.033,Queue de Black Wabbit,Queue de Black Wabbit,[object Object]
14459,0.263,Moustaches de Tiwabbit,Moustaches de Tiwabbit,[object Object]
14460,0.249,Branche de Tiwabbit Kiafin,Branche de Tiwabbit Kiafin,[object Object]
14461,1.5,Langue de Tiwabbit Kiafin,Langue de Tiwabbit Kiafin,[object Object]
14462,0.341,Os de Wabbit Squelette,Os de Wabbit Squelette,[object Object]
14463,2.054,Crâne de Wabbit Squelette,Crâne de Wabbit Squelette,[object Object]
14464,20.688,Clef du Château du Wa Wabbit,Clef du Château du Wa Wabbit,[object Object]
14465,8.117,Clef du Terrier du Wa Wabbit,Clef du Terrier du Wa Wabbit,[object Object]
14466,0.371,Bandeau de Black Wabbit Squelette,Bandeau de Black Wabbit Squelette,[object Object]
14467,2.212,Osselet de Black Wabbit Squelette,Osselet de Black Wabbit Squelette,[object Object]
14468,4.207,Barbe du Wa Wobot,Barbe du Wa Wobot,[object Object]
14469,0.841,Estomac de Black Wo Wabbit,Estomac de Black Wo Wabbit,[object Object]
14470,0.841,Poil de Wobot Kiafin,Poil de Wobot Kiafin,[object Object]
14471,0.841,Casque de Wobot,Casque de Wobot,[object Object]
14472,0.841,Bâton de Blanc Pa Wabbit,Bâton de Blanc Pa Wabbit,[object Object]
14473,5.074,Boulon Wabbit,Boulon Wabbit,[object Object]
14474,2.403,Sang de Wabbit Garou,Sang de Wabbit Garou,[object Object]
14475,2.403,Feuille de Cawotman,Feuille de Cawotman,[object Object]
14476,2.403,Oreilles de Wabbit Fluo,Oreilles de Wabbit Fluo,[object Object]
14477,2.403,Dents de Wabbit Vampire,Dents de Wabbit Vampire,[object Object]
14478,2.403,Œil de Wabbit Céphale,il de Wabbit Céphale,[object Object]
14479,14.327,Cawotte Transgénique,Cawotte Transgénique,[object Object]
14490,0.841,Lunettes de Tiwobot,Lunettes de Tiwobot,[object Object]
14509,7.426,Oreille de Bouledogre,Oreille de Bouledogre,[object Object]
14510,1.236,Patte de Bouledogre,Patte de Bouledogre,[object Object]
14511,7.627,Élastique de Gobvious,Élastique de Gobvious,[object Object]
14512,1.262,Plume de Gobvious,Plume de Gobvious,[object Object]
14513,7.833,Échasse de Molette,Échasse de Molette,[object Object]
14514,1.323,Dent de Molette,Dent de Molette,[object Object]
14515,8.043,Corne de Rhinoféroce,Corne de Rhinoféroce,[object Object]
14516,1.349,Oreille de Rhinoféroce,Oreille de Rhinoféroce,[object Object]
14517,43.46,Slip troué de Dramak,Slip troué de Dramak,[object Object]
14518,7.292,Chaussette trouée de Dramak,Chaussette trouée de Dramak,[object Object]
14560,21.134,Clef du Théâtre de Dramak,Clef du Théâtre de Dramak,[object Object]
14635,1,Pépite,Pépite,[object Object]
14645,4.154,Essence du Tournesol Affamé,Essence du Tournesol Affamé,[object Object]
14646,2.348,Essence de Mob l'Éponge,Essence de Mob l'Éponge,[object Object]
14647,9.683,Essence du Bouftou Royal,Essence du Bouftou Royal,[object Object]
14648,14.217,Essence du Scarabosse Doré,Essence du Scarabosse Doré,[object Object]
14649,6.176,Essence de Batofu,Essence de Batofu,[object Object]
14650,14.217,Essence de Boostache,Essence de Boostache,[object Object]
14651,9.199,Essence du Chafer R?nin,Essence du Chafer R?nin,[object Object]
14652,20.806,Essence de la Bworkette,Essence de la Bworkette,[object Object]
14653,8.036,Essence des Forgerons,Essence des Forgerons,[object Object]
14654,23.368,Essence de la Shin Larve,Essence de la Shin Larve,[object Object]
14655,23.368,Essence du Corailleur Magistral,Essence du Corailleur Magistral,[object Object]
14656,40.213,Essence de Damadrya,Essence de Damadrya,[object Object]
14657,33.494,Essence du Wa Wabbit,Essence du Wa Wabbit,[object Object]
14658,81.601,Essence du Blop Royal,Essence du Blop Royal,[object Object]
14659,13.369,Essence de la Gelée Royale,Essence de la Gelée Royale,[object Object]
14660,46.807,Essence de Nelween,Essence de Nelween,[object Object]
14661,46.807,Essence de Gourlo le Terrible,Essence de Gourlo le Terrible,[object Object]
14662,39.22,Essence du Craqueleur Légendaire,Essence du Craqueleur Légendaire,[object Object]
14663,86.519,Essence de Nagate,Essence de Nagate,[object Object]
14664,25.244,Essence du Wa Wobot,Essence du Wa Wobot,[object Object]
14665,65.294,Essence de l'Abraknyde Ancestral,Essence de l'Abraknyde Ancestral,[object Object]
14666,98.438,Essence du Dragon Cochon,Essence du Dragon Cochon,[object Object]
14667,81.908,Essence du Koulosse,Essence du Koulosse,[object Object]
14668,81.908,Essence du Meulou,Essence du Meulou,[object Object]
14669,81.908,Essence de Moon,Essence de Moon,[object Object]
14670,108.94,Essence de Dramak,Essence de Dramak,[object Object]
14671,130.1,Essence du Rasboul Majeur,Essence du Rasboul Majeur,[object Object]
14672,98.824,Essence du Maître Corbac,Essence du Maître Corbac,[object Object]
14673,43.954,Essence du Rat Blanc,Essence du Rat Blanc,[object Object]
14674,64.068,Essence du Rat Noir,Essence du Rat Noir,[object Object]
14675,122.448,Essence du Blop Multicolore Royal,Essence du Blop Multicolore Royal,[object Object]
14676,156.573,Essence du Minotoror,Essence du Minotoror,[object Object]
14677,178.729,Essence du Royalmouth,Essence du Royalmouth,[object Object]
14678,223.333,Essence de Shihan et Hanshi,Essence de Shihan et Hanshi,[object Object]
14679,177.28,Essence du Tofu Royal,Essence du Tofu Royal,[object Object]
14680,122.448,Essence de Crocabulia,Essence de Crocabulia,[object Object]
14681,178.729,Essence de Skeunk,Essence de Skeunk,[object Object]
14682,90,Essence de Tanukouï San,Essence de Tanukouï San,[object Object]
14683,111.667,Essence de Founoroshi,Essence de Founoroshi,[object Object]
14684,173.708,Essence du Chêne Mou,Essence du Chêne Mou,[object Object]
14685,281.43,Essence du Tynril,Essence du Tynril,[object Object]
14686,281.43,Essence du Mansot Royal,Essence du Mansot Royal,[object Object]
14687,357.24,Essence de Ben le Ripate,Essence de Ben le Ripate,[object Object]
14688,357.24,Essence de Sphincter Cell,Essence de Sphincter Cell,[object Object]
14689,446.842,Essence du Kimbo,Essence du Kimbo,[object Object]
14690,446.842,Essence du Minotot,Essence du Minotot,[object Object]
14691,446.842,Essence de l'Obsidiantre,Essence de l'Obsidiantre,[object Object]
14692,572.383,Essence du Tengu Givrefoux,Essence du Tengu Givrefoux,[object Object]
14693,724.713,Essence du Korriandre,Essence du Korriandre,[object Object]
14694,693.376,Essence du Kralamoure Géant,Essence du Kralamoure Géant,[object Object]
14695,724.713,Essence du Bworker,Essence du Bworker,[object Object]
14696,724.713,Essence d'Ougah,Essence d'Ougah,[object Object]
14697,928.5,Essence du Kolosso,Essence du Kolosso,[object Object]
14698,928.5,Essence de Fuji Givrefoux,Essence de Fuji Givrefoux,[object Object]
14699,928.5,Essence de Grolloum,Essence de Grolloum,[object Object]
14700,928.5,Essence du Glourséleste,Essence du Glourséleste,[object Object]
14701,1.265,Essence de Missiz Frizz,Essence de Missiz Frizz,[object Object]
14702,1.265,Essence de Sylargh,Essence de Sylargh,[object Object]
14703,1.265,Essence de Klime,Essence de Klime,[object Object]
14704,1.265,Essence de Nileza,Essence de Nileza,[object Object]
14705,1.265,Essence du Comte Harebourg,Essence du Comte Harebourg,[object Object]
14706,1.265,Essence de Merkator,Essence de Merkator,[object Object]
14720,23.368,Essence du Kwakwa,Essence du Kwakwa,[object Object]
14774,33.494,Essence du Kanniboul Ebil,Essence du Kanniboul Ebil,[object Object]
14795,16.875,Pile Steamer,Pile Steamer,[object Object]
14817,101.25,Pince de Krabouilleur,Pince de Krabouilleur,[object Object]
14819,16.875,Carapace de Krabouilleur,Carapace de Krabouilleur,[object Object]
14822,16.875,Pic de Pikoleur,Pic de Pikoleur,[object Object]
14823,101.25,Huile de Pikoleur,Huile de Pikoleur,[object Object]
14853,101.25,Œil de Harpo,il de Harpo,[object Object]
14859,16.875,Sang de Harpo,Sang de Harpo,[object Object]
14860,16.875,Cuir d'Eskoglyphe,Cuir d'Eskoglyphe,[object Object]
14861,101.25,Broderie d'Eskoglyphe,Broderie d'Eskoglyphe,[object Object]
14862,16.875,Barbe du Cyclophandre,Barbe du Cyclophandre,[object Object]
14863,101.25,Chaussette du Cyclophandre,Chaussette du Cyclophandre,[object Object]
14864,84.375,Barbe de Merkator,Barbe de Merkator,[object Object]
14865,506.25,Cœur de Merkator,Cur de Merkator,[object Object]
14868,1,Vieille Tête de Marteau,Vieille Tête de Marteau,[object Object]
14870,254.724,Clef de l'Aquadôme de Merkator,Clef de l'Aquadôme de Merkator,[object Object]
14921,100,Étoffe Mystérieuse,Étoffe Mystérieuse,[object Object]
14922,14.077,Masque du Vide,Masque du Vide,[object Object]
14923,14.077,Masque de la Vengeance,Masque de la Vengeance,[object Object]
14924,14.077,Masque de la Violence,Masque de la Violence,[object Object]
14925,14.077,Masque de la Vivacité,Masque de la Vivacité,[object Object]
14926,14.077,Masque du Vice,Masque du Vice,[object Object]
14927,82.931,Symbole des Obscuranti,Symbole des Obscuranti,[object Object]
14928,61,Corne d'Ombre,Corne d'Ombre,[object Object]
14935,210.276,Clef de la Pyramide d'Ombre,Clef de la Pyramide d'Ombre,[object Object]
14936,1,Insigne des Justiciers,Insigne des Justiciers,[object Object]
14944,0.272,Sueur Froide de Fantôme,Sueur Froide de Fantôme,[object Object]
14945,0.272,Vieille Partition,Vieille Partition,[object Object]
14946,1.067,Cuir de Porsalu,Cuir de Porsalu,[object Object]
14950,12.684,Langue de Kraméléhon,Langue de Kraméléhon,[object Object]
14951,8.809,Corne de Scaratos,Corne de Scaratos,[object Object]
14952,12.003,Pierre de Serpiplume,Pierre de Serpiplume,[object Object]
14954,30.5,Éclat Obscur,Éclat Obscur,[object Object]
14975,366,Essence d'Ombre,Essence d'Ombre,[object Object]
14977,1,Bitte d'amarrage,Bitte d'amarrage,[object Object]
15039,29.659,Poils de Kanigroula,Poils de Kanigroula,[object Object]
15040,179.258,Queue de Kanigroula,Queue de Kanigroula,[object Object]
15041,5.645,Tignasse de Kanihilan,Tignasse de Kanihilan,[object Object]
15042,34.115,Peau de Kanihilan,Peau de Kanihilan,[object Object]
15043,5.645,Cheveux d'Alhyène,Cheveux d'Alhyène,[object Object]
15044,34.115,Frimousse d'Alhyène,Frimousse d'Alhyène,[object Object]
15045,5.504,Griffe de Félygiène,Griffe de Félygiène,[object Object]
15046,32.548,Canine de Félygiène,Canine de Félygiène,[object Object]
15047,5.504,Chaîne de Panthègros,Chaîne de Panthègros,[object Object]
15048,32.548,Boule de Panthègros,Boule de Panthègros,[object Object]
15049,5.574,Oreille de Kaniblou,Oreille de Kaniblou,[object Object]
15050,33.322,Étoffe de Kaniblou,Étoffe de Kaniblou,[object Object]
15051,5.574,Crinière d'Orfélin,Crinière d'Orfélin,[object Object]
15052,33.322,Boucle d'Orfélin,Boucle d'Orfélin,[object Object]
15065,15,Paire de boules de Haute Truche,Paire de boules de Haute Truche,[object Object]
15066,89.876,Œuf de Haute Truche,uf de Haute Truche,[object Object]
15067,2.652,Patte de Gruche,Patte de Gruche,[object Object]
15068,15.893,Aile de Gruche,Aile de Gruche,[object Object]
15069,2.611,Croupion de Truchmuche,Croupion de Truchmuche,[object Object]
15070,15.513,Langue de Truchmuche,Langue de Truchmuche,[object Object]
15071,2.483,Plume de Truchideur,Plume de Truchideur,[object Object]
15072,15.142,Morpion de Truchideur,Morpion de Truchideur,[object Object]
15073,2.444,Œil de Truchtine,il de Truchtine,[object Object]
15074,14.779,Glandes de Truchtine,Glandes de Truchtine,[object Object]
15075,2.404,Duvet de Truchon,Duvet de Truchon,[object Object]
15076,14.424,Bec de Truchon,Bec de Truchon,[object Object]
15093,86.699,Clef de la Grotte de Kanigroula,Clef de la Grotte de Kanigroula,[object Object]
15095,446.842,Essence de Kanigroula,Essence de Kanigroula,[object Object]
15162,40.938,Clef de la Volière de la Haute Truche,Clef de la Volière de la Haute Truche,[object Object]
15164,7.292,Broderie de Malléfisk,Broderie de Malléfisk,[object Object]
15165,1.458,Corde de Boursoin,Corde de Boursoin,[object Object]
15166,1.458,Langue de Mimikado,Langue de Mimikado,[object Object]
15167,1.458,Antenne de Trésantène,Antenne de Trésantène,[object Object]
15168,1.458,Corne de Berserkoffre,Corne de Berserkoffre,[object Object]
15169,1.458,Moustache précieuse,Moustache précieuse,[object Object]
15170,23.958,Défense du Phossile,Défense du Phossile,[object Object]
15171,4.792,Griffe de Phorrêveur,Griffe de Phorrêveur,[object Object]
15172,4.792,Peau de Métaphorreur,Peau de Métaphorreur,[object Object]
15173,4.792,Corne de Père Phorreur,Corne de Père Phorreur,[object Object]
15174,4.792,Œil de Phozami,il de Phozami,[object Object]
15175,4.792,Queue de Mère Veilleuse,Queue de Mère Veilleuse,[object Object]
15176,84.375,Joyau de la couronne du roi Nidas,Joyau de la couronne du roi Nidas,[object Object]
15177,17.868,Corne de Kamasterisk,Corne de Kamasterisk,[object Object]
15178,16.875,Sourcil de Barbétoal,Sourcil de Barbétoal,[object Object]
15179,16.875,Dent de Lévitrof,Dent de Lévitrof,[object Object]
15180,16.875,Morceau de clef de Paspartou,Morceau de clef de Paspartou,[object Object]
15181,16.875,Boule en or de Piloztère,Boule en or de Piloztère,[object Object]
15182,24.846,Kamatrix,Kamatrix,[object Object]
15219,75,Trame Dimensionnelle,Trame Dimensionnelle,[object Object]
15272,506.25,Essence du Roi Nidas,Essence du Roi Nidas,[object Object]
15273,43.75,Essence de Malléfisk,Essence de Malléfisk,[object Object]
15274,143.75,Essence du Phossile,Essence du Phossile,[object Object]
15278,18.85,Clef de la Fabrique de Malléfisk,Clef de la Fabrique de Malléfisk,[object Object]
15279,59.63,Clef de la Galerie du Phossile,Clef de la Galerie du Phossile,[object Object]
15280,206.693,Clef du Palais du roi Nidas,Clef du Palais du roi Nidas,[object Object]
15362,224.814,Essence de la Haute Truche,Essence de la Haute Truche,[object Object]
15444,21.22,Tête de mort,Tête de mort,[object Object]
15445,84.375,Broderie de la Reine des Voleurs,Broderie de la Reine des Voleurs,[object Object]
15446,16.875,Piège désamorcé de Mâchassin,Piège désamorcé de Mâchassin,[object Object]
15447,17.868,Mèche de bombe de Terristocrate,Mèche de bombe de Terristocrate,[object Object]
15448,17.868,Chouchou de Doublure,Chouchou de Doublure,[object Object]
15449,16.875,Épaulière de Bourôliste,Épaulière de Bourôliste,[object Object]
15450,16.875,Crâne magique de Magouille,Crâne magique de Magouille,[object Object]
15451,48.382,Sang du Toxoliath,Sang du Toxoliath,[object Object]
15452,9.676,Patte de Scoliopode,Patte de Scoliopode,[object Object]
15453,9.676,Aile de Puceronde,Aile de Puceronde,[object Object]
15454,10.613,Pince de Lucrane,Pince de Lucrane,[object Object]
15455,10.613,Venin d'Éperfide,Venin d'Éperfide,[object Object]
15456,9.676,Dard de Morfrelon,Dard de Morfrelon,[object Object]
15457,15,Cœur du Capitaine Ekarlatte,Cur du Capitaine Ekarlatte,[object Object]
15458,3,Foulard de Milimaître,Foulard de Milimaître,[object Object]
15459,3.283,Sacoche de Kartouche,Sacoche de Kartouche,[object Object]
15460,3,Os de Sramouraï,Os de Sramouraï,[object Object]
15461,3,Bandelette de Tromblion,Bandelette de Tromblion,[object Object]
15462,3,Slip d'Elsoummo,Slip d'Elsoummo,[object Object]
15475,209.671,Clef du Trône de la Cour Sombre,Clef du Trône de la Cour Sombre,[object Object]
15476,123.986,Clef de la Cave du Toxoliath,Clef de la Cave du Toxoliath,[object Object]
15477,47.198,Clef du Ring du Capitaine Ekarlatte,Clef du Ring du Capitaine Ekarlatte,[object Object]
15478,30,Culotte de Frakacia,Culotte de Frakacia,[object Object]
15485,750,Sporme de Dremoan,Sporme de Dremoan,[object Object]
15531,72.5,Crochet rouillé,Crochet rouillé,[object Object]
15533,111.382,Rossignol,Rossignol,[object Object]
15541,500,Œuf d'Ali Grothor,uf d'Ali Grothor,[object Object]
15551,1,Bouteille de Gein,Bouteille de Gein,[object Object]
15684,16.875,Œil de Verminocule,il de Verminocule,[object Object]
15685,16.875,Patte de Tabacille,Patte de Tabacille,[object Object]
15686,16.875,Antenne de Bacterrib,Antenne de Bacterrib,[object Object]
15687,16.875,Coquille de Virustine,Coquille de Virustine,[object Object]
15688,3.616,Peau de Pataugerme,Peau de Pataugerme,[object Object]
15689,84.375,Noyau de Protozorreur,Noyau de Protozorreur,[object Object]
15690,254.724,Clef du Ventre de la Baleine,Clef du Ventre de la Baleine,[object Object]
15691,101.25,Sel de Baleine,Sel de Baleine,[object Object]
15702,90,Essence du Capitaine Ekarlatte,Essence du Capitaine Ekarlatte,[object Object]
15703,290.294,Essence du Toxoliath,Essence du Toxoliath,[object Object]
15704,506.25,Essence de la Reine des Voleurs,Essence de la Reine des Voleurs,[object Object]
15705,506.25,Essence du Protozorreur,Essence du Protozorreur,[object Object]
15715,84.375,Aile de Vortex,Aile de Vortex,[object Object]
15716,20.25,Serre d'Ikargn,Serre d'Ikargn,[object Object]
15717,20.25,Corne de Méjaire,Corne de Méjaire,[object Object]
15718,20.25,Œil de Harpille,il de Harpille,[object Object]
15719,20.25,Griffe de Buboxor,Griffe de Buboxor,[object Object]
15720,16.875,Plume de Brabuzar,Plume de Brabuzar,[object Object]
15721,38.684,Corne de XLII,Corne de XLII,[object Object]
15722,9.284,Dent de Trezz,Dent de Trezz,[object Object]
